url,url_length,domain_length,path_length,query_length,fragment_length,subdomain_count,special_char_count,digit_count,letter_count,suspicious_words_count,ip_in_domain,shortened_url,suspicious_tld,domain_age_days,ssl_certificate,redirect_count,suspicious_extension,url_depth,avg_word_length,entropy,suspicious_patterns,label
https://www.stackoverflow.com/contact,37,13,8,0,0,1,6,0,31,0,0,0,0,0,1,0,0,1,6.2,3.9563580149100233,0,0
https://www.ibm.com/terms?id=340,32,3,6,6,0,1,8,3,21,0,0,0,0,0,1,0,0,1,3.5,4.218139062229566,0,0
https://www.netflix.com/blog?ref=689,36,7,5,7,0,1,8,3,25,0,0,0,0,0,1,0,0,1,4.166666666666667,4.495906598484244,0,0
http://www.youtube.com/help,27,7,5,0,0,1,6,0,21,0,0,0,0,0,0,0,0,1,4.2,3.782122224145306,0,0
http://www.amazon.com/support,29,6,8,0,0,1,6,0,23,0,0,0,0,0,0,0,0,1,4.6,3.8312762533752505,0,0
https://www.netflix.com/support?ref=611,39,7,8,7,0,1,8,3,28,0,0,0,0,0,1,0,0,1,4.666666666666667,4.355539077670187,0,0
http://www.twitter.com/services,31,7,9,0,0,1,6,0,25,0,0,0,0,0,0,0,0,1,5.0,3.692279682039657,0,0
http://www.salesforce.com/privacy,33,10,8,0,0,1,6,0,27,0,0,0,0,0,0,0,0,1,5.4,4.1272831343132905,0,0
http://www.zoom.us/login,24,4,6,0,0,1,6,0,18,1,0,0,0,0,0,0,0,1,3.6,3.8239348962840563,0,0
https://www.ibm.com/news,24,3,5,0,0,1,6,0,18,0,0,0,0,0,1,0,0,1,3.6,3.7201755214643453,0,0
http://www.apple.com/about,26,5,6,0,0,1,6,0,20,0,0,0,0,0,0,0,0,1,4.0,3.7381493331928657,0,0
https://www.amazon.com/contact?ref=545,38,6,8,7,0,1,8,3,27,0,0,0,0,0,1,0,0,1,4.5,4.201231789474708,0,0
https://www.ibm.com/support,27,3,8,0,0,1,6,0,21,0,0,0,0,0,1,0,0,1,4.2,3.754163427768882,0,0
https://www.oracle.com/privacy,30,6,8,0,0,1,6,0,24,0,0,0,0,0,1,0,0,1,4.8,4.031401845392171,0,0
http://www.ibm.com/news?category=664,36,3,5,12,0,1,8,3,25,0,0,0,0,0,0,0,0,1,4.166666666666667,4.350209029099896,0,0
https://www.stackoverflow.com/products?page=331,47,13,9,8,0,1,8,3,36,0,0,0,0,0,1,0,0,1,6.0,4.426513319578619,0,0
http://www.zoom.us/support,26,4,8,0,0,1,6,0,20,0,0,0,0,0,0,0,0,1,4.0,3.555269044648117,0,0
https://www.salesforce.com/about,32,10,6,0,0,1,6,0,26,0,0,0,0,0,1,0,0,1,5.2,4.007048827786958,0,0
https://www.ibm.com,19,3,0,0,0,1,5,0,14,0,0,0,0,0,1,0,0,0,3.5,3.5766176449086653,0,0
http://www.dropbox.com/login,28,7,6,0,0,1,6,0,22,1,0,0,0,0,0,0,0,1,4.4,3.9677201004744993,0,0
https://www.stackoverflow.com/news,34,13,5,0,0,1,6,0,28,0,0,0,0,0,1,0,0,1,5.6,4.010133709394731,0,0
http://www.slack.com/signup,27,5,7,0,0,1,6,0,21,0,0,0,0,0,0,0,0,1,4.2,4.032303242743954,0,0
https://www.amazon.com/help?category=182,40,6,5,12,0,1,8,3,29,0,0,0,0,0,1,0,0,1,4.833333333333333,4.427567157116929,0,0
http://www.slack.com/download,29,5,9,0,0,1,6,0,23,0,0,0,0,0,0,0,0,1,4.6,3.840402546702505,0,0
http://www.twitter.com/login?category=537,41,7,6,12,0,1,8,3,30,1,0,0,0,0,0,0,0,1,5.0,4.259514199528965,0,0
http://www.stackoverflow.com?page=807,37,13,0,8,0,1,7,3,27,0,0,0,0,0,0,0,0,0,5.4,4.411891879025521,0,0
http://www.salesforce.com/contact,33,10,8,0,0,1,6,0,27,0,0,0,0,0,0,0,0,1,5.4,3.8848588918890474,0,0
https://www.spotify.com/,24,7,1,0,0,1,6,0,18,0,0,0,0,0,1,0,0,0,4.5,3.6572682296173897,0,0
http://www.dropbox.com/privacy?id=4,35,7,8,4,0,1,8,1,26,0,0,0,0,0,0,0,0,1,4.333333333333333,4.243010159554855,0,0
https://www.wikipedia.org/signup,32,9,7,0,0,1,6,0,26,0,0,0,0,0,1,0,0,1,5.2,3.952819531114783,0,0
https://www.dropbox.com/signup?id=140,37,7,7,6,0,1,8,3,26,0,0,0,0,0,1,0,0,1,4.333333333333333,4.425141203232901,0,0
https://www.slack.com/login,27,5,6,0,0,1,6,0,21,1,0,0,0,0,1,0,0,1,4.2,3.958229168669879,0,0
https://www.amazon.com/services?id=314,38,6,9,6,0,1,8,3,27,0,0,0,0,0,1,0,0,1,4.5,4.45148902643068,0,0
http://www.dropbox.com/help,27,7,5,0,0,1,6,0,21,0,0,0,0,0,0,0,0,1,4.2,3.8282375018429557,0,0
http://www.wikipedia.org/help,29,9,5,0,0,1,6,0,23,0,0,0,0,0,0,0,0,1,4.6,3.8143719431796277,0,0
https://www.adobe.com,21,5,0,0,0,1,5,0,16,0,0,0,0,0,1,0,0,0,4.0,3.7849418274376423,0,0
http://www.spotify.com/support,30,7,8,0,0,1,6,0,24,0,0,0,0,0,0,0,0,1,4.8,3.764735178725505,0,0
https://www.facebook.com/privacy,32,8,8,0,0,1,6,0,26,0,0,0,0,0,1,0,0,1,5.2,4.155639062229566,0,0
https://www.github.com/products?id=749,38,6,9,6,0,1,8,3,27,0,0,0,0,0,1,0,0,1,4.5,4.313459750171824,0,0
https://www.twitter.com/login,29,7,6,0,0,1,6,0,23,1,0,0,0,0,1,0,0,1,4.6,3.810928306279287,0,0
http://www.ibm.com/,19,3,1,0,0,1,6,0,13,0,0,0,0,0,0,0,0,0,3.25,3.4316235658474303,0,0
https://www.twitter.com/products?lang=81,40,7,9,7,0,1,8,2,30,0,0,0,0,0,1,0,0,1,5.0,4.315311532225102,0,0
http://www.stackoverflow.com,28,13,0,0,0,1,5,0,23,0,0,0,0,0,0,0,0,0,5.75,3.9677201004744993,0,0
http://www.dropbox.com/login,28,7,6,0,0,1,6,0,22,1,0,0,0,0,0,0,0,1,4.4,3.9677201004744993,0,0
https://www.zoom.us/terms,25,4,6,0,0,1,6,0,19,0,0,0,0,0,1,0,0,1,3.8,3.643074189428569,0,0
http://www.apple.com/privacy,28,5,8,0,0,1,6,0,22,0,0,0,0,0,0,0,0,1,4.4,3.8962915290459277,0,0
http://www.stackoverflow.com/login,34,13,6,0,0,1,6,0,28,1,0,0,0,0,0,0,0,1,5.6,4.160704752887782,0,0
http://www.linkedin.com/about?ref=612,37,8,6,7,0,1,8,3,26,0,0,0,0,0,0,0,0,1,4.333333333333333,4.553651676264346,0,0
http://www.dropbox.com/blog?id=896,34,7,5,6,0,1,8,3,23,0,0,0,0,0,0,0,0,1,3.8333333333333335,4.278351811711311,0,0
https://www.ibm.com/services,28,3,9,0,0,1,6,0,22,0,0,0,0,0,1,0,0,1,4.4,3.869331261111518,0,0
http://www.oracle.com/news,26,6,5,0,0,1,6,0,20,0,0,0,0,0,0,0,0,1,4.0,3.8252517372886503,0,0
http://www.zoom.us/login?id=741,31,4,6,6,0,1,8,3,20,1,0,0,0,0,0,0,0,1,3.3333333333333335,4.300497519854926,0,0
http://www.google.com/contact,29,6,8,0,0,1,6,0,23,0,0,0,0,0,0,0,0,1,4.6,3.676440908696869,0,0
https://www.ibm.com/help?lang=107,33,3,5,8,0,1,8,3,22,0,0,0,0,0,1,0,0,1,3.6666666666666665,4.392582755590972,0,0
https://www.stackoverflow.com/help,34,13,5,0,0,1,6,0,28,0,0,0,0,0,1,0,0,1,5.6,4.02085512047121,0,0
http://www.netflix.com/?id=672,30,7,1,6,0,1,8,3,19,0,0,0,0,0,0,0,0,0,3.8,4.298068512058839,0,0
http://www.linkedin.com/about?category=125,42,8,6,12,0,1,8,3,31,0,0,0,0,0,0,0,0,1,5.166666666666667,4.5764921250051795,0,0
http://www.youtube.com/about?ref=419,36,7,6,7,0,1,8,3,25,0,0,0,0,0,0,0,0,1,4.166666666666667,4.252715278979704,0,0
https://www.amazon.com/?id=471,30,6,1,6,0,1,8,3,19,0,0,0,0,0,1,0,0,0,3.8,4.256564762130954,0,0
https://www.twitter.com/news,28,7,5,0,0,1,6,0,22,0,0,0,0,0,1,0,0,1,4.4,3.5939917630919935,0,0
http://www.amazon.com/products,30,6,9,0,0,1,6,0,24,0,0,0,0,0,0,0,0,1,4.8,3.9395722619867226,0,0
https://www.oracle.com/contact,30,6,8,0,0,1,6,0,24,0,0,0,0,0,1,0,0,1,4.8,3.7647351787255054,0,0
http://www.spotify.com?lang=887,31,7,0,8,0,1,7,3,21,0,0,0,0,0,0,0,0,0,4.2,4.324848729602135,0,0
https://www.microsoft.com/help,30,9,5,0,0,1,6,0,24,0,0,0,0,0,1,0,0,1,4.8,3.872905595320056,0,0
http://www.linkedin.com/login,29,8,6,0,0,1,6,0,23,1,0,0,0,0,0,0,0,1,4.6,3.9262723741395074,0,0
http://www.google.com/blog,26,6,5,0,0,1,6,0,20,0,0,0,0,0,0,0,0,1,4.0,3.613337314045307,0,0
http://www.wikipedia.org/privacy?page=14,40,9,8,7,0,1,8,2,30,0,0,0,0,0,0,0,0,1,5.0,4.234183719779189,0,0
http://www.amazon.com/privacy?id=671,36,6,8,6,0,1,8,3,25,0,0,0,0,0,0,0,0,1,4.166666666666667,4.384795487373133,0,0
http://www.slack.com/privacy,28,5,8,0,0,1,6,0,22,0,0,0,0,0,0,0,0,1,4.4,4.012188403968661,0,0
http://www.github.com/support,29,6,8,0,0,1,6,0,23,0,0,0,0,0,0,0,0,1,4.6,3.8143719431796277,0,0
https://www.linkedin.com,24,8,0,0,0,1,5,0,19,0,0,0,0,0,1,0,0,0,4.75,3.9701755214643453,0,0
http://www.github.com/login,27,6,6,0,0,1,6,0,21,1,0,0,0,0,0,0,0,1,4.2,3.8561962982193805,0,0
https://www.adobe.com/privacy,29,5,8,0,0,1,6,0,23,0,0,0,0,0,1,0,0,1,4.6,4.116264615668023,0,0
http://www.microsoft.com/blog?ref=765,37,9,5,7,0,1,8,3,26,0,0,0,0,0,0,0,0,1,4.333333333333333,4.3374354600481295,0,0
https://www.apple.com/contact,29,5,8,0,0,1,6,0,23,0,0,0,0,0,1,0,0,1,4.6,3.71937582241537,0,0
http://www.netflix.com/,23,7,1,0,0,1,6,0,17,0,0,0,0,0,0,0,0,0,4.25,3.8164027166443875,0,0
http://www.apple.com/signup?lang=255,36,5,7,8,0,1,8,3,25,0,0,0,0,0,0,0,0,1,4.166666666666667,4.294653473544341,0,0
http://www.linkedin.com/help?page=346,37,8,5,8,0,1,8,3,26,0,0,0,0,0,0,0,0,1,4.333333333333333,4.371087149178846,0,0
http://www.netflix.com/help?id=196,34,7,5,6,0,1,8,3,23,0,0,0,0,0,0,0,0,1,3.8333333333333335,4.314972767530033,0,0
https://www.zoom.us/?id=797,27,4,1,6,0,1,8,3,16,0,0,0,0,0,1,0,0,0,3.2,4.032303242743954,0,0
http://www.facebook.com/news,28,8,5,0,0,1,6,0,22,0,0,0,0,0,0,0,0,1,4.4,3.896291529045928,0,0
https://www.amazon.com/terms,28,6,6,0,0,1,6,0,22,0,0,0,0,0,1,0,0,1,4.4,3.8423709931771084,0,0
https://www.google.com/,23,6,1,0,0,1,6,0,17,0,0,0,0,0,1,0,0,0,4.25,3.6424896731661263,0,0
https://www.youtube.com/blog,28,7,5,0,0,1,6,0,22,0,0,0,0,0,1,0,0,1,4.4,3.91379956460568,0,0
http://www.adobe.com/products,29,5,9,0,0,1,6,0,23,0,0,0,0,0,0,0,0,1,4.6,3.926272374139508,0,0
https://www.oracle.com/support,30,6,8,0,0,1,6,0,24,0,0,0,0,0,1,0,0,1,4.8,3.8477426785812736,0,0
http://www.facebook.com/products,32,8,9,0,0,1,6,0,26,0,0,0,0,0,0,0,0,1,5.2,4.030639062229566,0,0
https://www.netflix.com/services,32,7,9,0,0,1,6,0,26,0,0,0,0,0,1,0,0,1,5.2,4.069548827786958,0,0
http://www.github.com/about,27,6,6,0,0,1,6,0,21,0,0,0,0,0,0,0,0,1,4.2,3.736006946447657,0,0
https://www.youtube.com/services?ref=753,40,7,9,7,0,1,8,3,29,0,0,0,0,0,1,0,0,1,4.833333333333333,4.396439344671015,0,0
http://www.spotify.com/help,27,7,5,0,0,1,6,0,21,0,0,0,0,0,0,0,0,1,4.2,3.8282375018429557,0,0
http://www.oracle.com/news,26,6,5,0,0,1,6,0,20,0,0,0,0,0,0,0,0,1,4.0,3.8252517372886503,0,0
http://www.netflix.com/contact,30,7,8,0,0,1,6,0,24,0,0,0,0,0,0,0,0,1,4.8,3.8444138295776114,0,0
http://www.github.com/products,30,6,9,0,0,1,6,0,24,0,0,0,0,0,0,0,0,1,4.8,3.923231428797621,0,0
https://www.amazon.com/blog,27,6,5,0,0,1,6,0,21,0,0,0,0,0,1,0,0,1,4.2,3.9302703722934544,0,0
http://www.stackoverflow.com/signup,35,13,7,0,0,1,6,0,29,0,0,0,0,0,0,0,0,1,5.8,4.264578373902381,0,0
http://www.wikipedia.org/privacy?lang=967,41,9,8,8,0,1,8,3,30,0,0,0,0,0,0,0,0,1,5.0,4.424267553240268,0,0
https://www.github.com/terms?ref=623,36,6,6,7,0,1,8,3,25,0,0,0,0,0,1,0,0,1,4.166666666666667,4.350209029099896,0,0
https://www.oracle.com/privacy,30,6,8,0,0,1,6,0,24,0,0,0,0,0,1,0,0,1,4.8,4.031401845392171,0,0
https://www.microsoft.com/login,31,9,6,0,0,1,6,0,25,1,0,0,0,0,1,0,0,1,5.0,3.9134007456613777,0,0
https://www.linkedin.com/products,33,8,9,0,0,1,6,0,27,0,0,0,0,0,1,0,0,1,5.4,4.1272831343132905,0,0
http://www.facebook.com/login,29,8,6,0,0,1,6,0,23,1,0,0,0,0,0,0,0,1,4.6,4.0472990984266435,0,0
http://www.wikipedia.org/news,29,9,5,0,0,1,6,0,23,0,0,0,0,0,0,0,0,1,4.6,3.853863219997788,0,0
http://www.apple.com?category=112,33,5,0,12,0,1,7,3,23,0,0,0,0,0,0,0,0,0,4.6,4.18788919491935,0,0
http://www.netflix.com/news,27,7,5,0,0,1,6,0,21,0,0,0,0,0,0,0,0,1,4.2,3.8841550945958057,0,0
http://www.stackoverflow.com/blog,33,13,5,0,0,1,6,0,27,0,0,0,0,0,0,0,0,1,5.4,4.0895524525606675,0,0
http://www.adobe.com/blog,25,5,5,0,0,1,6,0,19,0,0,0,0,0,0,0,0,1,3.8,3.8332696895151073,0,0
https://www.dropbox.com/terms,29,7,6,0,0,1,6,0,23,0,0,0,0,0,1,0,0,1,4.6,3.8573068568981284,0,0
https://www.adobe.com?id=343,28,5,0,6,0,1,7,3,18,0,0,0,0,0,1,0,0,0,3.6,4.208966082694624,0,0
https://www.zoom.us/about,25,4,6,0,0,1,6,0,19,0,0,0,0,0,1,0,0,1,3.8,3.643074189428569,0,0
https://www.dropbox.com/terms,29,7,6,0,0,1,6,0,23,0,0,0,0,0,1,0,0,1,4.6,3.8573068568981284,0,0
https://www.amazon.com/download?category=462,44,6,9,12,0,1,8,3,33,0,0,0,0,0,1,0,0,1,5.5,4.388535812301757,0,0
http://www.salesforce.com/terms?ref=472,39,10,6,7,0,1,8,3,28,0,0,0,0,0,0,0,0,1,4.666666666666667,4.214262795507958,0,0
https://www.oracle.com/help,27,6,5,0,0,1,6,0,21,0,0,0,0,0,1,0,0,1,4.2,3.8100810205217304,0,0
https://www.netflix.com/services?id=545,39,7,9,6,0,1,8,3,28,0,0,0,0,0,1,0,0,1,4.666666666666667,4.400034910837099,0,0
http://www.amazon.com/blog,26,6,5,0,0,1,6,0,20,0,0,0,0,0,0,0,0,1,4.0,3.8441065448145375,0,0
https://www.netflix.com/download,32,7,9,0,0,1,6,0,26,0,0,0,0,0,1,0,0,1,5.2,4.054229296672174,0,0
http://www.adobe.com/support,28,5,8,0,0,1,6,0,22,0,0,0,0,0,0,0,0,1,4.4,3.8868392966712704,0,0
http://www.oracle.com/signup,28,6,7,0,0,1,6,0,22,0,0,0,0,0,0,0,0,1,4.4,4.110577243331642,0,0
http://www.stackoverflow.com/products,37,13,9,0,0,1,6,0,31,0,0,0,0,0,0,0,0,1,6.2,4.087567554701195,0,0
http://www.amazon.com/signup?lang=928,37,6,7,8,0,1,8,3,26,0,0,0,0,0,0,0,0,1,4.333333333333333,4.371087149178846,0,0
https://www.stackoverflow.com/login,35,13,6,0,0,1,6,0,29,1,0,0,0,0,1,0,0,1,5.8,4.171860873964195,0,0
http://www.spotify.com/,23,7,1,0,0,1,6,0,17,0,0,0,0,0,0,0,0,0,4.25,3.6424896731661263,0,0
https://www.zoom.us/services?ref=393,36,4,9,7,0,1,8,3,25,0,0,0,0,0,1,0,0,1,4.166666666666667,4.273684376262022,0,0
http://www.netflix.com/privacy?lang=228,39,7,8,8,0,1,8,3,28,0,0,0,0,0,0,0,0,1,4.666666666666667,4.50938523151634,0,0
https://www.spotify.com/terms,29,7,6,0,0,1,6,0,23,0,0,0,0,0,1,0,0,1,4.6,3.8143719431796277,0,0
http://www.linkedin.com/about,29,8,6,0,0,1,6,0,23,0,0,0,0,0,0,0,0,1,4.6,4.090234012145145,0,0
http://www.spotify.com/services,31,7,9,0,0,1,6,0,25,0,0,0,0,0,0,0,0,1,5.0,3.953565664946427,0,0
http://www.stackoverflow.com/help?id=931,40,13,5,6,0,1,8,3,29,0,0,0,0,0,0,0,0,1,4.833333333333333,4.465311532225102,0,0
https://www.adobe.com/signup,28,5,7,0,0,1,6,0,22,0,0,0,0,0,1,0,0,1,4.4,4.110577243331642,0,0
https://www.salesforce.com/news,31,10,5,0,0,1,6,0,25,0,0,0,0,0,1,0,0,1,5.0,3.8732358263763285,0,0
http://www.twitter.com/services,31,7,9,0,0,1,6,0,25,0,0,0,0,0,0,0,0,1,5.0,3.692279682039657,0,0
http://www.google.com/download,30,6,9,0,0,1,6,0,24,0,0,0,0,0,0,0,0,1,4.8,3.7614063297218427,0,0
https://www.zoom.us/support,27,4,8,0,0,1,6,0,21,0,0,0,0,0,1,0,0,1,4.2,3.5500976868678835,0,0
https://www.linkedin.com/contact,32,8,8,0,0,1,6,0,26,0,0,0,0,0,1,0,0,1,5.2,3.9681390622295662,0,0
http://www.facebook.com/news?lang=396,37,8,5,8,0,1,8,3,26,0,0,0,0,0,0,0,0,1,4.333333333333333,4.411891879025521,0,0
https://www.google.com/news?lang=984,36,6,5,8,0,1,8,3,25,0,0,0,0,0,1,0,0,1,4.166666666666667,4.218128820706467,0,0
http://www.oracle.com/login,27,6,6,0,0,1,6,0,21,1,0,0,0,0,0,0,0,1,4.2,3.930270372293455,0,0
http://www.facebook.com/help,28,8,5,0,0,1,6,0,22,0,0,0,0,0,0,0,0,1,4.4,3.869331261111518,0,0
https://www.twitter.com/services,32,7,9,0,0,1,6,0,26,0,0,0,0,0,1,0,0,1,5.2,3.691428031846024,0,0
http://www.apple.com/news,25,5,5,0,0,1,6,0,19,0,0,0,0,0,0,0,0,1,3.8,3.7034651896016455,0,0
https://www.google.com/services?category=119,44,6,9,12,0,1,8,3,33,0,0,0,0,0,1,0,0,1,5.5,4.311037868342279,0,0
https://www.wikipedia.org/support,33,9,8,0,0,1,6,0,27,0,0,0,0,0,1,0,0,1,5.4,3.884858891889047,0,0
https://www.ibm.com/services,28,3,9,0,0,1,6,0,22,0,0,0,0,0,1,0,0,1,4.4,3.869331261111518,0,0
http://www.netflix.com/contact,30,7,8,0,0,1,6,0,24,0,0,0,0,0,0,0,0,1,4.8,3.8444138295776114,0,0
http://www.ibm.com/login,24,3,6,0,0,1,6,0,18,1,0,0,0,0,0,0,0,1,3.6,3.7720552088742005,0,0
http://www.youtube.com/news,27,7,5,0,0,1,6,0,21,0,0,0,0,0,0,0,0,1,4.2,3.8100810205217313,0,0
http://www.zoom.us/help?id=83,29,4,5,5,0,1,8,2,19,0,0,0,0,0,0,0,0,1,3.1666666666666665,4.1852301329094015,0,0
http://www.dropbox.com/download?id=427,38,7,9,6,0,1,8,3,27,0,0,0,0,0,0,0,0,1,4.5,4.238334671954105,0,0
http://www.adobe.com/blog?page=340,34,5,5,8,0,1,8,3,23,0,0,0,0,0,0,0,0,1,3.8333333333333335,4.256149238118269,0,0
https://www.facebook.com/contact?ref=116,40,8,8,7,0,1,8,3,29,0,0,0,0,0,1,0,0,1,4.833333333333333,4.234183719779189,0,0
https://www.zoom.us,19,4,0,0,0,1,5,0,14,0,0,0,0,0,1,0,0,0,3.5,3.471354487013929,0,0
https://www.adobe.com/privacy,29,5,8,0,0,1,6,0,23,0,0,0,0,0,1,0,0,1,4.6,4.116264615668023,0,0
https://www.microsoft.com/?id=783,33,9,1,6,0,1,8,3,22,0,0,0,0,0,1,0,0,0,4.4,4.165013816065913,0,0
https://www.stackoverflow.com/login?ref=33,42,13,6,6,0,1,8,2,32,1,0,0,0,0,1,0,0,1,5.333333333333333,4.403989446485262,0,0
https://www.youtube.com/contact?category=219,44,7,8,12,0,1,8,3,33,0,0,0,0,0,1,0,0,1,5.5,4.2998963911678905,0,0
http://www.microsoft.com/contact,32,9,8,0,0,1,6,0,26,0,0,0,0,0,0,0,0,1,5.2,3.7150182662886326,0,0
http://www.github.com/privacy?lang=712,38,6,8,8,0,1,8,3,27,0,0,0,0,0,0,0,0,1,4.5,4.504120605378049,0,0
http://www.microsoft.com/login?lang=195,39,9,6,8,0,1,8,3,28,1,0,0,0,0,0,0,0,1,4.666666666666667,4.355539077670187,0,0
https://www.salesforce.com/privacy,34,10,8,0,0,1,6,0,28,0,0,0,0,0,1,0,0,1,5.6,4.1162996057016965,0,0
http://www.youtube.com/terms?id=197,35,7,6,6,0,1,8,3,24,0,0,0,0,0,0,0,0,1,4.0,4.343289445392767,0,0
https://www.google.com/about,28,6,6,0,0,1,6,0,22,0,0,0,0,0,1,0,0,1,4.4,3.8693312611115185,0,0
https://www.twitter.com/?lang=340,33,7,1,8,0,1,8,3,22,0,0,0,0,0,1,0,0,0,4.4,4.245469029158445,0,0
http://www.microsoft.com/privacy,32,9,8,0,0,1,6,0,26,0,0,0,0,0,0,0,0,1,5.2,3.944548827786958,0,0
http://www.amazon.com/,22,6,1,0,0,1,6,0,16,0,0,0,0,0,0,0,0,0,4.0,3.572623663895164,0,0
https://www.netflix.com/services,32,7,9,0,0,1,6,0,26,0,0,0,0,0,1,0,0,1,5.2,4.069548827786958,0,0
http://www.netflix.com/contact?category=50,42,7,8,11,0,1,8,2,32,0,0,0,0,0,0,0,0,1,5.333333333333333,4.3024498629973955,0,0
http://www.adobe.com/,21,5,1,0,0,1,6,0,15,0,0,0,0,0,0,0,0,0,3.75,3.6537567082870006,0,0
https://www.apple.com/blog,26,5,5,0,0,1,6,0,20,0,0,0,0,0,1,0,0,1,4.0,3.8441065448145375,0,0
http://www.twitter.com/products,31,7,9,0,0,1,6,0,25,0,0,0,0,0,0,0,0,1,5.0,3.7198523585646037,0,0
http://www.dropbox.com/services,31,7,9,0,0,1,6,0,25,0,0,0,0,0,0,0,0,1,5.0,4.042433003725894,0,0
http://www.slack.com/contact?page=569,37,5,8,8,0,1,8,3,26,0,0,0,0,0,0,0,0,1,4.333333333333333,4.229327351940021,0,0
http://www.twitter.com/download,31,7,9,0,0,1,6,0,25,0,0,0,0,0,0,0,0,1,5.0,3.7693880538320177,0,0
https://www.google.com/about?lang=695,37,6,6,8,0,1,8,3,26,0,0,0,0,0,1,0,0,1,4.333333333333333,4.317033095124793,0,0
http://www.microsoft.com/products?ref=900,41,9,9,7,0,1,8,3,30,0,0,0,0,0,0,0,0,1,5.0,4.210733711724087,0,0
http://www.spotify.com/terms,28,7,6,0,0,1,6,0,22,0,0,0,0,0,0,0,0,1,4.4,3.8248629576173565,0,0
http://www.amazon.com/news,26,6,5,0,0,1,6,0,20,0,0,0,0,0,0,0,0,1,4.0,3.7483286603655737,0,0
https://www.spotify.com/news,28,7,5,0,0,1,6,0,22,0,0,0,0,0,1,0,0,1,4.4,3.7979026896829473,0,0
http://www.twitter.com/news,27,7,5,0,0,1,6,0,21,0,0,0,0,0,0,0,0,1,4.2,3.570659041013948,0,0
http://www.amazon.com/signup,28,6,7,0,0,1,6,0,22,0,0,0,0,0,0,0,0,1,4.4,3.9677201004744993,0,0
http://www.apple.com/login?category=640,39,5,6,12,0,1,8,3,28,1,0,0,0,0,0,0,0,1,4.666666666666667,4.368108949354111,0,0
https://www.apple.com/privacy?id=958,36,5,8,6,0,1,8,3,25,0,0,0,0,0,1,0,0,1,4.166666666666667,4.405764584655452,0,0
https://www.slack.com/signup?ref=76,35,5,7,6,0,1,8,2,25,0,0,0,0,0,1,0,0,1,4.166666666666667,4.49314980247381,0,0
https://www.salesforce.com/blog,31,10,5,0,0,1,6,0,25,0,0,0,0,0,1,0,0,1,5.0,4.018081793978685,0,0
http://www.wikipedia.org/news,29,9,5,0,0,1,6,0,23,0,0,0,0,0,0,0,0,1,4.6,3.853863219997788,0,0
https://www.slack.com/about?page=749,36,5,6,8,0,1,8,3,25,0,0,0,0,0,1,0,0,1,4.166666666666667,4.363826390090815,0,0
http://www.salesforce.com/terms?page=80,39,10,6,7,0,1,8,2,29,0,0,0,0,0,0,0,0,1,4.833333333333333,4.233618885307021,0,0
https://www.oracle.com/help,27,6,5,0,0,1,6,0,21,0,0,0,0,0,1,0,0,1,4.2,3.8100810205217304,0,0
http://www.netflix.com/terms,28,7,6,0,0,1,6,0,22,0,0,0,0,0,0,0,0,1,4.4,3.9677201004744997,0,0
http://www.youtube.com/services,31,7,9,0,0,1,6,0,25,0,0,0,0,0,0,0,0,1,5.0,4.018081793978685,0,0
http://www.amazon.com/about,27,6,6,0,0,1,6,0,21,0,0,0,0,0,0,0,0,1,4.2,3.7262046313924566,0,0
http://www.microsoft.com/login,30,9,6,0,0,1,6,0,24,1,0,0,0,0,0,0,0,1,4.8,3.8980685120588388,0,0
https://www.wikipedia.org/news?page=147,39,9,5,8,0,1,8,3,28,0,0,0,0,0,1,0,0,1,4.666666666666667,4.243628103911205,0,0
http://www.dropbox.com,22,7,0,0,0,1,5,0,17,0,0,0,0,0,0,0,0,0,4.25,3.6635327548042538,0,0
http://www.stackoverflow.com/support?ref=431,44,13,8,7,0,1,8,3,33,0,0,0,0,0,0,0,0,1,5.5,4.362507470762515,0,0
http://www.netflix.com/services,31,7,9,0,0,1,6,0,25,0,0,0,0,0,0,0,0,1,5.0,4.082597923010943,0,0
https://www.adobe.com/products?page=348,39,5,9,8,0,1,8,3,28,0,0,0,0,0,1,0,0,1,4.666666666666667,4.368108949354111,0,0
https://www.twitter.com/support,31,7,8,0,0,1,6,0,25,0,0,0,0,0,1,0,0,1,5.0,3.630985019785137,0,0
http://www.microsoft.com/about,30,9,6,0,0,1,6,0,24,0,0,0,0,0,0,0,0,1,4.8,3.8565647621309544,0,0
https://www.adobe.com/support,29,5,8,0,0,1,6,0,23,0,0,0,0,0,1,0,0,1,4.6,3.90024177061663,0,0
https://www.twitter.com/about,29,7,6,0,0,1,6,0,23,0,0,0,0,0,1,0,0,1,4.6,3.7454064259382482,0,0
https://www.ibm.com/news,24,3,5,0,0,1,6,0,18,0,0,0,0,0,1,0,0,1,3.6,3.7201755214643453,0,0
http://www.salesforce.com/blog,30,10,5,0,0,1,6,0,24,0,0,0,0,0,0,0,0,1,4.8,4.031401845392171,0,0
http://www.stackoverflow.com,28,13,0,0,0,1,5,0,23,0,0,0,0,0,0,0,0,0,5.75,3.9677201004744993,0,0
https://www.spotify.com/,24,7,1,0,0,1,6,0,18,0,0,0,0,0,1,0,0,0,4.5,3.6572682296173897,0,0
https://www.dropbox.com/?id=273,31,7,1,6,0,1,8,3,20,0,0,0,0,0,1,0,0,0,4.0,4.235981390822668,0,0
